Date Time,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Pumped Water Generation,Manual Load_Reduction(MLR),Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF
13/11/2023 23:00,19130.994,20549.269,22876.589,1440.671,1144.928,18830.323,828.832,0,1418.275,46686,4989,15829.201,749.787,16578
14/11/2023 00:00,18959.049,20150.943,22580.07,1416.859,1163.815,18762.126,936.722,0,1191.895,46686,4989,15915.833,749.787,16665
14/11/2023 01:00,18467.579,19692.497,22110.23,1468.608,1176.326,18405.999,871.367,0,1224.919,46686,4989,15876.787,749.787,16626
14/11/2023 02:00,18646.248,19822.829,22212.575,1419.108,1174.527,18553.336,871.87,0,1176.58,46686,4989,15811.45,749.787,16561
14/11/2023 03:00,18795.547,19971.589,22368.883,1455.121,1180.606,18693.709,870.165,0,1176.041,46686,4989,15794.813,749.787,16544
14/11/2023 04:00,20234.156,21497.596,23886.179,1585.613,1192.038,19211.366,869.603,-6.034,1263.439,46686,4989,15820.323,749.787,16570
14/11/2023 05:00,23580.91,24074.089,26514.257,1859.293,1242.256,19426.458,867.086,869.104,493.179,46686,4989,15633.214,749.787,16383
14/11/2023 06:00,23895.69,24436.709,27317.323,1661.999,1237.269,18948.544,866.4,1303.042,541.018,46686,4937.333,16002.894,791.12,16794
14/11/2023 07:00,22723.151,23260.449,26964.605,1487.012,1202.846,19067.442,866.448,271.106,537.299,46686,4889,15886.459,823.787,16710
14/11/2023 08:00,23003.76,23646.176,27636.955,1540.446,1177.751,18871.239,864.984,1029.81,642.416,46686,4889,16044.853,813.287,16858
14/11/2023 09:00,23048.82,23829.896,27784.442,1598.07,1171.041,18533.988,864.528,1290.667,781.076,46686,4889,16388.669,892.253,17280
14/11/2023 10:00,22911.848,23853.912,27763.702,1534.115,1171.898,18776.504,809.017,781.439,942.064,46686,4889,16017.212,915.255,16932
14/11/2023 11:00,23038.874,23987.752,27733.102,1533.171,1156.71,18951.291,862.958,684.905,948.879,46686,4889,15978.713,915.255,16893
14/11/2023 12:00,23492.953,24440.821,27901.228,1586.971,1167.211,18881.837,917.874,1059.554,947.868,46686,4889,15909.753,915.255,16825
14/11/2023 13:00,23811.294,24744.771,28084.305,1559.94,1177.313,19151.329,862.707,985.542,933.476,46686,4889,15650.434,915.255,16565
14/11/2023 14:00,24595.849,25220.878,28414.332,1621.535,1166.71,19406.946,861.327,1350.904,625.029,46686,4889,15576.006,861.429,16437
14/11/2023 15:00,25165.965,25731.017,28807.472,1660.42,620.967,19621.055,860.957,1726.4,565.052,46686,4923.833,15524.397,856.281,16380
14/11/2023 16:00,24241.207,26319.294,29321.589,1664.877,533.951,19638.492,859.674,809.852,2078.087,46686,5079,15282.882,804.164,16087
14/11/2023 17:00,24833.977,26939.37,29662.794,1689.761,1057.643,19897.873,859.639,559.082,2105.393,46686,5079,15043.126,811.12,15854
14/11/2023 18:00,25518.786,28110.449,30328.459,1648.037,1152.771,19953.628,858.119,946.427,2303.163,46686,5079,14964.597,819.787,15784
14/11/2023 19:00,25652.751,28268.105,30370.047,1686.851,1108.929,19809.977,857.001,1348.868,2326.855,46686,5079,14929.018,819.787,15748
14/11/2023 20:00,24731.315,26630.818,28722.487,1699.38,1123.361,19836.075,856.422,495.131,1899.503,46686,5079,14890.91,819.787,15710
14/11/2023 21:00,22410.129,24202.554,26199.373,1631.273,1129.855,19705.355,855.606,-7.619,1792.425,46686,5079,15003.963,819.787,15823
14/11/2023 22:00,21090.549,22638.728,24217.361,1542.177,1094.016,19441.294,854.549,-0.172,1548.179,46686,5079,15413.394,816.787,16230
14/11/2023 23:00,19915.965,21431.429,22909.952,1444.679,1082.45,19166.777,854.954,-0.172,1515.463,46686,5079,15628.398,801.787,16430
15/11/2023 00:00,19435.395,20812.137,22321.48,1417.741,1087.636,19047.871,854.457,-5.087,1376.742,46686,5079,15709.257,801.787,16511
15/11/2023 01:00,19024.307,20461.06,21996.88,1363.894,1095.189,19042.679,854.623,-0.17,1436.753,46686,5079,15545.617,801.787,16347
15/11/2023 02:00,18950.511,20460.792,22048.324,1398.391,1099.94,18994.142,854.43,-0.171,1374.948,46686,5079,15289.711,801.787,16091
15/11/2023 03:00,19019.94,20448.292,22156.219,1299.125,1102.632,19018.297,854.05,-0.177,1428.352,46686,5079,15234.568,801.787,16036
15/11/2023 04:00,20979.201,22359.436,23943.118,1439.73,1118.944,19691.836,853.245,-7.649,1380.235,46686,5079,15154.087,801.787,15955
15/11/2023 05:00,24183.139,25520.808,27248.621,1783.866,1147.908,19893.335,852.979,1201.48,1337.669,46686,5223.55,14970.905,818.957,15789
15/11/2023 06:00,24343.118,25874.634,28029.17,1593.978,1157.415,19821.446,851.224,1125.385,1531.516,46686,5226,15009.495,827.197,15836
15/11/2023 07:00,23023.243,24400.309,27227.015,1456.648,1155.406,19825.596,851.178,19.454,1377.067,46686,5226,15016.5,816.153,15832
15/11/2023 08:00,22831.524,24100.636,27333.808,1488.156,1150.796,19774.364,850.17,36.759,1269.112,46686,5226,15032.036,828.838,15860
15/11/2023 09:00,22279.53,23544.047,26995.922,1473.92,1162.194,19586.024,849.458,10.696,1264.517,46686,4731.833,15744.079,817.287,16561
15/11/2023 10:00,21996.492,23347.826,26778.663,1412.663,1157.905,19524.849,849.203,184.406,1351.334,46686,4633,16143.354,811.787,16955
15/11/2023 11:00,21801.825,23175.163,26575.664,1515.147,1142.678,19383.64,849.138,172.191,1373.338,46686,4633,16149.276,811.787,16961
15/11/2023 12:00,21776.632,23037.717,26422.586,1481.26,1144.451,19118.842,848.301,412.352,1261.086,46686,4633,16346.797,811.787,17158
15/11/2023 13:00,21594.654,22910.519,26413.247,1428.551,1144.559,18890.575,847.516,457.66,1315.865,46686,4633,16595.394,811.787,17407
15/11/2023 14:00,21777.88,23192.372,26640.284,1459.88,1147.378,18819.497,846.862,702.033,1414.492,46686,4633,16627.841,811.787,17439
15/11/2023 15:00,22168.706,23960.722,27226.819,1184.567,1181.447,18794.768,846.606,1087.818,1449.316,46686,4633,16749.805,811.787,17561
15/11/2023 16:00,22709.729,25042.791,28068.715,1286.736,1193.423,19005.987,845.531,1366.753,2228.762,46686,4613.4,16392.402,811.787,17204
15/11/2023 17:00,23616.75,25915.591,28634.765,1545.284,1188.582,19280.625,845.733,1342.343,2298.841,46686,4486,16324.263,838.67,17162
15/11/2023 18:00,24368.634,27206.335,29641.776,1717.123,1173.788,19248.192,845.632,1740.395,2548.002,46686,4486,16415.369,860.887,17276
15/11/2023 19:00,24605.144,27694.159,29849.222,1727.026,1117.745,19239.012,845.492,2034.859,2441.714,46686,4486,16309.398,860.887,17170
15/11/2023 20:00,24193.691,26185.556,28418.326,1711.912,1125.377,19121.867,844.96,1864.513,1991.865,46686,4486,16356.924,860.887,17217
15/11/2023 21:00,22398.989,24200.919,26064.176,1616.679,1129.726,18944.944,843.835,489.685,1801.93,46686,4486,16483.504,860.887,17344
15/11/2023 22:00,21035.921,22637.064,24171.414,1464.933,1101.002,18934.938,843.846,-6.531,1601.143,46686,4486,16533.125,860.887,17394
15/11/2023 23:00,19863,21276.045,22826.779,1395.829,1102.234,18894.367,843.811,-3.494,1413.045,46686,4486,16526.406,860.887,17387
16/11/2023 00:00,19317.899,20814.362,22451.715,1290.305,1098.252,18825.913,843.587,-0.171,1496.462,46686,4546.6,16113.533,852.447,16965
16/11/2023 01:00,18802.557,20347.778,22047.771,1265.872,1106.517,18721.108,843.17,-0.172,1545.221,46686,5087,15771.425,839.787,16611
16/11/2023 02:00,18815.229,20250.51,22028.913,1234.446,1112.639,18856.021,843.294,-0.17,1435.281,46686,4792,15699.707,839.787,16539
16/11/2023 03:00,19125.635,20646.407,22305.008,1187.184,1107.221,19138.435,843.485,-0.171,1520.772,46686,4792,15702.371,839.787,16542
16/11/2023 04:00,20702.099,22180.168,23966.954,1361.995,1123.272,19341.672,842.965,-0.435,1478.069,46686,4725.7,15768.374,839.787,16608
16/11/2023 05:00,23846.413,25229.904,26845.821,1546.089,1171.735,19289.838,842.145,822.005,1383.492,46686,4486,16046.55,839.787,16886
16/11/2023 06:00,24687.381,26286.501,27564.406,1330.499,1179.844,19399.091,842.076,982.056,1599.12,46686,4634,15967.533,839.787,16807
16/11/2023 07:00,23695.218,25137.292,26884.317,1293.634,1173.344,19434.461,842.072,35.325,1442.074,46686,4634,15907.457,872.171,16779
16/11/2023 08:00,23844.236,25342.983,26973.027,1355.156,1157.306,19587.933,841.009,-1.668,1498.747,46686,4634,15978.354,894.502,16872
16/11/2023 09:00,23468.934,24705.475,26765.509,1377.672,1170.553,19273.032,840.518,17.339,1236.541,46686,4634,16189.684,894.502,17084
16/11/2023 10:00,23114.517,24263.099,26555.667,1372.93,1163.935,18604.786,839.837,584.526,1148.582,46686,4634,16804.833,894.502,17699
16/11/2023 11:00,22645.135,23803.758,26504.085,1381.903,1146.831,18508.824,839.293,274.14,1158.623,46686,4634,17076.731,835.428,17912
16/11/2023 12:00,22298.772,23626.08,26576.114,1090.643,1174.413,18202.302,839.834,223.155,999.509,46686,4632.393,17184.773,805.787,17990
16/11/2023 13:00,22284.479,23727.225,27038.203,1388.77,1154.237,18385.533,842.252,262.626,995.746,46686,4443.252,17056.523,805.787,17862
16/11/2023 14:00,22738.89,23891.427,27151.583,1428.013,1160.31,18447.664,842.2,667.871,1033.337,46686,4376.585,17050.166,805.787,17855
16/11/2023 15:00,23095.181,24544.406,27736.291,1121.718,1202.805,18445.872,842.113,1039.29,1091.625,46686,4376.585,17053.877,805.787,17859
16/11/2023 16:00,23387.827,25345.798,28347.988,1340.321,1190.92,18654.668,841.238,1110.55,1868.571,46686,4376.585,17005.464,805.787,17811
16/11/2023 17:00,23979.368,26255.894,28953.311,1484.978,1193.089,18773.293,838.988,922.254,2276.526,46686,4376.585,16604.881,805.787,17410
16/11/2023 18:00,24792.27,27547.04,29808.839,1579.14,1172.254,18952.758,837.894,1325.111,2530.77,46686,4376.585,16276.415,805.787,17082
16/11/2023 19:00,25486.087,28364.441,30035.213,1591.748,1142.421,19192.795,842.956,1892.902,2654.353,46686,4376.585,16238.18,796.62,17034
16/11/2023 20:00,24771.424,27014.474,28438.4,1535.76,1131.764,19339.998,842.702,1122.287,2243.05,46686,4349.452,16124.003,795.787,16919
16/11/2023 21:00,23145.483,25197.66,26315.325,1485.444,1132.93,19341.901,841.738,11.715,2052.177,46686,4228.585,16052.673,795.787,16848
16/11/2023 22:00,21705.992,23552.689,24371.23,1336.987,1094.779,19217.702,840.294,-6.109,1846.697,46686,4228.585,16256.502,795.787,17052
16/11/2023 23:00,20867.224,22388.979,22993.033,1285.117,1095.038,19278.953,840.644,-0.178,1521.755,46686,4228.585,16340.997,795.787,17136
17/11/2023 00:00,20386.453,21841.829,22418.106,1346.579,1111.008,19262.842,839.654,-0.176,1343.625,46686,4228.585,16205.178,810.787,17015
17/11/2023 01:00,19551.584,21225.795,21906.247,1312.904,1100.735,19016.844,839.679,-0.176,1383.662,46686,4228.585,16144.444,815.787,16960
17/11/2023 02:00,20008.404,21313.77,21934.716,1296.827,1114.672,18655.99,839.66,-3.601,1305.366,46686,4825.918,15990.412,815.787,16806
17/11/2023 03:00,20159.053,21431.309,22237.267,1340.434,1101.388,18779.782,839.673,-0.934,1272.256,46686,4868.585,15986.942,815.787,16802
17/11/2023 04:00,21610.969,23051.252,23950.189,1452.071,1115.347,18996.146,838.597,16.449,1440.282,46686,4868.585,15961.361,815.787,16777
17/11/2023 05:00,23943.185,25973.3,27044.474,1578.369,1157.662,19204.944,838.432,1192.206,2030.115,46686,4868.585,15741.386,822.32,16563
17/11/2023 06:00,23679.897,26064.029,27655.48,1453.902,1165.352,19154.372,837.723,952.643,2384.133,46686,4868.585,15758.199,823.787,16581
17/11/2023 07:00,22754.184,24896.504,27082.493,1382.625,1160.417,19083.339,837.278,42.204,2142.319,46686,4868.585,15803.084,823.787,16626
17/11/2023 08:00,22687.181,24581.001,27559.706,1475.199,1158.044,19084.414,836.454,240.391,1893.82,46686,4868.585,15567.826,823.787,16391
17/11/2023 09:00,21928.081,23786.821,27330.829,1517.293,1143.237,19348.672,835.251,-2.339,1858.739,46686,4948.485,15441.092,823.787,16264
17/11/2023 10:00,22026.498,23747.718,27357.011,1464.76,1137.534,19458.424,835.533,342.586,1721.219,46686,4962.585,15379.958,872.187,16252
17/11/2023 11:00,22096.382,23685.828,27338.665,1539.255,1147.606,19278.817,834.514,580.135,1589.446,46686,4962.585,15362.568,911.787,16274
17/11/2023 12:00,21459.021,23110.098,27110.323,1499.632,1129.302,19022.911,833.302,220.65,1651.077,46686,4962.585,15534.832,991.354,16526
17/11/2023 13:00,21546.462,23072.053,26984.529,1482.062,1141.283,18962.308,832.039,135.446,1525.591,46686,4962.585,15645.504,1032.787,16678
17/11/2023 14:00,22153.923,23874.859,27227.511,1518.724,1148.24,18858.671,831.376,298.956,1720.936,46686,4962.585,15734.624,1032.787,16767
17/11/2023 15:00,21960.603,23830.194,27282.082,1590.946,1160.191,18829.453,830.459,-2.104,1869.59,46686,4962.585,15612.257,1079.887,16692
17/11/2023 16:00,22515.023,24525.211,27732.802,1570.014,1166.154,18829.662,830.182,156.314,2010.188,46686,4962.585,15569.664,1125.787,16695
17/11/2023 17:00,22782.723,25021.875,27918.16,1554.537,1156.383,18870.106,830.187,358.567,2239.152,46686,4971.585,15627.854,1081.02,16708
17/11/2023 18:00,23443.804,26258.124,28609.46,1587.684,1137.248,18955.013,830.003,751.38,2584.32,46686,4982.585,15539.338,1046.787,16586
17/11/2023 19:00,24360.547,26927.772,28736.671,1579.187,1126.619,18995.082,829.394,1636.734,2337.226,46686,4982.585,15498.208,891.62,16389
17/11/2023 20:00,23391.008,25671.61,27363.247,1456.156,1112.074,19022.242,829.096,731.807,2275.102,46686,4982.585,15737.277,856.787,16594
17/11/2023 21:00,22551.803,24433.714,25699.81,1472.484,1101.021,19014.981,827.882,203.737,1881.911,46686,4982.585,15882.328,856.787,16739
17/11/2023 22:00,21639.978,23175.712,24212.227,1401.377,1080.578,19038.57,827.411,202.991,1535.734,46686,4982.585,15715.239,856.787,16572
17/11/2023 23:00,20852.196,22307.939,23058.194,1394.889,1089.925,19176.087,827.471,-4.698,1455.743,46686,4982.585,15456.269,856.787,16313
18/11/2023 00:00,20691.402,22138.923,22708.461,1348.31,1107.877,18976.505,827.536,-8.638,1447.521,46686,5097.085,15456.581,842.487,16299
18/11/2023 01:00,20307.655,21768.957,22309.177,1374.17,1114.661,18861.953,827.199,-4.028,1461.302,46686,5573.585,15070.47,834.787,15905
18/11/2023 02:00,20098.288,21526.899,22131.963,1366.651,1116.041,18881.157,827.287,-4.342,1428.611,46686,5737.585,14973.519,835.787,15809
18/11/2023 03:00,20225.458,21612.59,22139.011,1361.14,1116.398,18887.422,827.115,-2.698,1387.132,46686,5737.585,14977.692,835.787,15813
18/11/2023 04:00,20731.098,22201.073,22728.287,1382.109,1124.756,18893.599,826.477,-2.26,1469.975,46686,5737.585,14937.729,891.014,15828
18/11/2023 05:00,21685.93,22776.197,23429.921,1398.595,1147.479,18875.53,826.141,233.269,1090.267,46686,5737.585,14935.979,835.787,15771
18/11/2023 06:00,22383.645,23422.482,24419.243,1374.546,1158.001,18999.798,825.729,658.398,1038.837,46686,5737.585,14927.687,835.787,15763
18/11/2023 07:00,22792.652,23886.944,25670.226,1397.979,1180.466,18976.37,825.707,903.276,1094.293,46686,5737.585,14940.115,821.454,15761
18/11/2023 08:00,22913.431,24161.273,26491.792,1232.565,1208.348,19001.885,825.734,1004.67,1242.042,46686,5737.585,14950.146,815.787,15765
18/11/2023 09:00,22623.229,24009.993,26674.29,1449.202,1167.833,18798.983,825.574,1052.189,1374.763,46686,5737.585,14999.738,815.787,15815
18/11/2023 10:00,22225.771,23541.184,26569.124,1459.916,1172.023,18726.131,825.524,729.69,1309.213,46686,5737.585,15162.04,815.787,15977
18/11/2023 11:00,21814.493,23015.122,26368.119,1506.49,1164.471,18525.79,824.636,283.888,1200.629,46686,5737.585,15291.438,815.787,16107
18/11/2023 12:00,21463.527,22632.673,26183.37,1457.581,1152.85,18337.287,826.37,44.349,1169.146,46686,5841.073,15246.153,838.201,16084
18/11/2023 13:00,20944.479,22147.531,25805.249,1394.567,1142.742,18104.73,894.143,-1.791,1203.053,46686,6255.027,14487.176,946.447,15433
18/11/2023 14:00,20928.208,22147.196,25651.865,1372.484,1145.647,18136.552,910.14,-1.684,1218.988,46686,6255.027,14500.163,989.014,15489
18/11/2023 15:00,21209.073,22327.173,25857.41,1472.101,1165.467,18050.695,909.475,-1.655,1118.1,46686,6255.027,14605.006,1043.466,15648
18/11/2023 16:00,21499.146,22739.262,26156.912,1430.805,1160.577,18228.613,908.618,-2.263,1240.116,46686,6254.057,14520.147,1023.71,15543
18/11/2023 17:00,22086.697,23474.129,26303.839,1456.436,1159.034,18114.287,908.821,201.203,1387.432,46686,6249.207,14526.238,970.612,15496
18/11/2023 18:00,23444.88,24897.014,26988.505,1488.676,1139.518,17367.27,908.829,1258.035,1452.133,46686,6205.874,15603.26,926.287,16529
18/11/2023 19:00,24433.338,25727.924,27440.412,1632.053,1122.724,17353.957,909.164,2143.974,1294.586,46686,6187.683,15690.113,856.854,16546
18/11/2023 20:00,23467.979,24645.554,26194.303,1560.171,1114.405,17477.815,909.212,1327.258,1177.575,46686,6170.398,15668.404,815.787,16484
18/11/2023 21:00,22040.169,23226.514,24487.059,1515.784,1117.751,17446.124,908.552,173.937,1186.345,46686,6170.398,15728.016,806.787,16534
18/11/2023 22:00,21063.338,22145.4,23159.802,1431.474,1065.78,17316.567,908.995,-8.945,1082.062,46686,6170.398,15735.683,804.454,16540
18/11/2023 23:00,20132.128,21123.052,22105.509,1394.422,1077.828,17148.145,908.741,-1.07,990.924,46686,6262.231,15800.47,795.787,16596
19/11/2023 00:00,19781.989,20793.594,21565.271,1329.395,1090.902,16804.954,907.488,-4.985,1011.605,46686,6334.698,16071.32,795.787,16867
19/11/2023 01:00,19612.274,20483.764,21084.423,1319.38,1091.246,16650.773,907.796,-5.172,871.49,46686,6342.398,16169.096,866.691,17035
19/11/2023 02:00,19678.336,20486.515,20956.536,1302.277,1100.878,16786.841,908.83,-0.35,808.179,46686,6342.398,16114.473,897.078,17011
19/11/2023 03:00,19758.299,20562.806,20953.251,1316.972,1107.259,16897.169,908.436,-0.348,804.507,46686,6353.087,16039.637,832.927,16872
19/11/2023 04:00,19894.263,20823.166,21275.481,1371.86,1110.885,17018.033,908.202,-0.351,928.904,46686,6356.803,15954.143,795.787,16749
19/11/2023 05:00,20712.276,21227.72,21923.484,1399.582,1139.07,17231.516,913.585,-8.969,515.444,46686,6349.382,15603.632,788.954,16392
19/11/2023 06:00,20882.4,21766.295,23087.284,1178.127,1179.27,17564.946,921.02,-7.089,749.795,46686,6257.549,15653.735,785.787,16439
19/11/2023 07:00,21531.635,22270.794,24577.018,1437.768,1182.738,17629.257,919.197,-3.041,739.159,46686,6254.382,15599.018,795.39,16394
19/11/2023 08:00,21982.566,22729.573,25583.751,1465.348,1191.782,17776.852,866.047,-7.794,747.007,46686,6131.582,15383.158,811.977,16195
19/11/2023 09:00,20676.349,22641.534,25875.762,1353.032,1178.955,17749.661,869.168,-10.265,1965.185,46686,5947.382,15158.399,865.193,16023
19/11/2023 10:00,20128.55,22065.766,25667.572,1358.817,1161.732,17467.949,953.991,-1.112,1937.215,46686,5947.382,15227.845,1002.831,16230
19/11/2023 11:00,19823.402,21672.646,25389.249,1349.685,1148.705,17438.097,1000.678,-1.222,1849.244,46686,5824.182,15270.84,1227.047,16497
19/11/2023 12:00,19797.451,21608.144,25346.083,1313.12,1156.921,17391.686,965.33,-1.114,1810.693,46686,5667.43,15190.513,1288.921,16479
19/11/2023 13:00,19718.618,21397.282,25147.196,1308.07,1154.723,17386.179,896.284,-5.81,1678.665,46686,5674.442,15331.569,1100.536,16432
19/11/2023 14:00,19917.861,21555.031,25060.239,1340.835,1152.001,17374.214,993.677,-1.119,1637.171,46686,5674.442,15415.447,1089.143,16504
19/11/2023 15:00,20137.405,21860.67,25251.606,1424.106,1166.311,17778.211,996.924,-1.727,1723.265,46686,5674.442,15223.978,1069.316,16293
19/11/2023 16:00,20475.077,22247.986,25822.847,1418.427,1160.187,18301.669,1007.474,-8.087,1772.909,46686,5674.442,15087.247,938.144,16025
19/11/2023 17:00,21108.167,23256.846,26362.945,1428.28,1146.506,18592.112,1007.427,-5.544,2148.679,46686,5601.636,14796.322,936.787,15733
19/11/2023 18:00,22815.031,25126.503,27521.308,1562.993,1133.612,18423.68,1007.24,604.908,2311.472,46686,5558.997,15007.163,936.787,15943
19/11/2023 19:00,23973.506,26066.862,28052.642,1545.59,1122.503,18403.796,1003.677,1570.652,2093.356,46686,5552.372,15072.923,936.787,16009
19/11/2023 20:00,23266.363,25067.155,26838.132,1540.058,1100.304,18467.88,1002.977,1041.237,1800.792,46686,5550.742,15015.742,936.787,15952
19/11/2023 21:00,21665.795,23144.28,24714.862,1519.262,1094.578,18477.57,1007.923,0.784,1478.485,46686,5550.742,15046.807,936.787,15983
19/11/2023 22:00,20547.164,21951.617,23112.395,1365.183,1052.182,18345.217,1007.352,-2.623,1404.452,46686,5550.742,15167.003,936.787,16103
19/11/2023 23:00,19713.377,20976.873,21993.977,1305.863,1044.91,18019.85,1007.173,-9.392,1263.496,46686,5550.742,15261.567,936.787,16198
20/11/2023 00:00,19357.397,20612.502,21558.072,1311.596,1061.182,17990.073,1007.62,-3.738,1255.105,46686,5588.88,15387.128,989.431,16376
20/11/2023 01:00,19120.242,20402.746,21303.651,1243.383,1058.986,18102.095,1006.846,-2.76,1282.504,46686,5659.447,15377.105,951.103,16328
20/11/2023 02:00,19422.562,20605.074,21353.953,1270.733,1065.835,18211.277,1006.407,0,1182.511,46686,5709.427,15255.533,873.287,16128
20/11/2023 03:00,19406.49,20690.436,21583.524,1279.978,1096.101,18343.04,1005.577,0,1283.945,46686,5920.93,14586.725,785.787,15372
20/11/2023 04:00,20501.551,21947.466,23068.998,1393.942,1111.894,18786.401,1007.626,-2.17,1445.915,46686,5862.548,14419.06,785.787,15204
20/11/2023 05:00,23236.975,24720.22,25971.909,1519.175,1158.016,19255.465,1005.595,252.539,1483.245,46686,5789.618,14341.08,785.787,15126
20/11/2023 06:00,23247.519,24716.616,26404.444,1379.015,1154.624,19239.659,1004.982,232.654,1469.097,46686,5576.768,14379.605,785.787,15165
20/11/2023 07:00,22631.022,24105.762,26468.144,1364.858,1150.428,19152.705,1005.082,37.721,1474.74,46686,5576.768,14507.946,789.333,15297
20/11/2023 08:00,22941.971,24412.997,27516.723,1522.339,1159.019,18986.185,1004.16,680.102,1471.026,46686,5629.968,14753.425,796.985,15550
20/11/2023 09:00,22369.814,23852.105,27679.388,1494.965,1143.255,18870.51,1003.927,651.29,1482.291,46686,5633.768,14790.318,815.135,15605
20/11/2023 10:00,22151.175,23472.659,27778.462,1607.455,1137.802,18870.797,1002.637,813.49,1321.484,46686,5633.768,14731.078,843.868,15574
20/11/2023 11:00,22338.357,23661.669,28119.822,1663.511,1143.38,18856.502,1001.918,1074.843,1323.312,46686,5633.768,14660.928,898.735,15559
20/11/2023 12:00,22260.111,23566.482,27722.783,1626.938,1138.401,18832.017,1000.751,1037.096,1306.37,46686,5633.768,14715.945,843.985,15559
20/11/2023 13:00,22571.141,23971.434,27798.83,1585.02,1130.11,18578.194,1000.549,1512.103,1400.293,46686,5652.552,14988.716,843.985,15832
20/11/2023 14:00,23212.458,24579.512,28241.53,1651.108,1149.011,18534.725,999.861,1516.409,1367.054,46686,5655.442,14960.952,843.985,15804
20/11/2023 15:00,23771.796,25138.033,28757.362,1700.096,1163.795,18456.367,999.674,1757.706,1366.237,46686,5655.442,15003.496,899.459,15902
20/11/2023 16:00,23274.489,25261.675,29011.27,1637.374,1140.254,18346.031,998.486,1201.814,1987.186,46686,5655.442,15013.543,914.224,15927
20/11/2023 17:00,23317.32,25589.305,29098.384,1549.211,1155.716,18504.386,999.058,1048.684,2271.984,46686,5655.442,14996.663,894.724,15891
20/11/2023 18:00,24355.551,27307.948,30105.83,1622.941,1140.995,18597.203,999.05,1822.435,2457.097,46686,5655.442,14985.587,847.791,15833
20/11/2023 19:00,24579.524,27623.124,30191.007,1743.488,1133.453,18656.635,997.181,2013.157,2309.9,46686,5445.809,15025.912,832.077,15857
20/11/2023 20:00,23780.957,26083.49,28613.368,1700.974,1098.394,18480.284,997.485,1587.719,2297.033,46686,5324.442,15073.101,781.787,15854
20/11/2023 21:00,22227.112,23972.542,26443.245,1706.359,1083.756,18459.101,997.735,322.295,1745.43,46686,5324.442,14941.178,781.787,15722
20/11/2023 22:00,20732.308,22251.746,24575.27,1575.379,1057.682,18515.493,996.311,-7.228,1519.438,46686,5324.442,15072.315,781.787,15854
20/11/2023 23:00,19816.986,21048.361,23351.712,1455.835,1069.443,18610.636,996.206,-4.39,1231.375,46686,5324.442,14999.231,769.12,15768
21/11/2023 00:00,19596.056,20938.664,23110.799,1439.102,1071.404,18504.461,996.288,0,1342.608,46686,5324.442,15173.72,748.535,15922
21/11/2023 01:00,19055.822,20452.831,22643.54,1420.22,1060.964,18485.192,996.218,0,1397.008,46686,5324.442,15182.236,804.436,15986
21/11/2023 02:00,19075.477,20400.574,22705.583,1361.92,1067.914,18451.973,995.823,0,1325.097,46686,5324.442,15377.697,764.976,16142
21/11/2023 03:00,19377.474,20776.749,22805.963,1409.592,1075.589,18371.812,996.568,-1.944,1399.276,46686,5324.442,15488.229,705.787,16194
21/11/2023 04:00,20697.586,22360.315,24185.781,1520.95,1095.531,18429.692,996.392,-5.13,1662.729,46686,5324.442,15511.602,705.787,16217
21/11/2023 05:00,24235.057,25107.719,26577.04,1588.037,1161.809,18879.707,995.522,1019.338,872.662,46686,5324.442,15027.716,767.454,15795
21/11/2023 06:00,24642.792,25527.337,27199.742,1513.558,1160.965,19011.921,994.951,1242.322,884.545,46686,5324.442,14681.711,805.787,15487
21/11/2023 07:00,23698.777,24645.091,27007.86,1451.9,1078.909,19002.781,995.004,205.962,946.314,46686,5324.442,14623.178,805.787,15428
21/11/2023 08:00,23742.769,24671.927,27510.011,1591.007,1127.965,19018.455,993.819,228.436,929.158,46686,5324.442,14704.553,805.787,15510
21/11/2023 09:00,22981.949,24520.204,27679.013,1647.184,1125.131,18928.247,992.416,230.422,1538.255,46686,5324.442,14553.866,805.787,15359
21/11/2023 10:00,22123.075,23733.858,27359.298,1630.278,1134.381,18802.495,992.215,23.305,1610.783,46686,5324.442,14673.136,805.787,15478
21/11/2023 11:00,21647.679,23116.48,27269.152,1637.551,1102.77,18758.993,989.588,83.398,1468.8,46686,5324.442,14636.334,805.787,15442
21/11/2023 12:00,21445.224,22887.033,27230.245,1635.083,1105.818,18491.597,988.977,582.771,1441.809,46686,5324.442,14903.104,852.178,15755
21/11/2023 13:00,21621.972,23172.286,27476.983,1624.909,1121.76,18239.848,992.062,1020.143,1550.314,46686,5324.442,15118.43,858.305,15976
21/11/2023 14:00,22330.492,23763.928,27936.008,1718.27,1142.733,17789.982,1014.364,1321.571,1433.436,46686,5324.442,15554.954,835.547,16390
21/11/2023 15:00,22691.618,24323.823,28284.814,1633.413,1124.893,17737.635,1027.808,922.518,1632.205,46686,5324.442,15562.851,805.787,16368
21/11/2023 16:00,22872.333,25188.683,28944.487,1658.991,1135.915,17904.115,1027.398,889.884,2316.351,46686,5324.442,15409.435,829.254,16238
21/11/2023 17:00,23639.601,26130.411,29258.63,1634.31,1136.869,18187.639,1027.42,1342.626,2490.81,46686,5324.442,15279.402,837.787,16117
